assertion_id,passage_id,filename,assertion_type,asserted_by,asserted_on,certainty,stance,voice,note,ref_mode,discursive_function,target_agent_label,agent,target_instance_label,target_event_label,target_concept_label,is_translation,translator_label,target_location_type,target_location_label
149,922700800.00005,0922700800.00005.txt,personal_ref,ai_annotation,12/21/2025,2,critiquing,NA,NA,NA,NA,Barbados legislators,NA,NA,NA,NA,NA,NA,NA,NA
150,922700800.00005,0922700800.00005.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,west indian slave masters,NA,NA,NA,NA,NA,NA,NA,NA
151,922700800.00005,0922700800.00005.txt,personal_ref,ai_annotation,12/21/2025,3,neutral,NA,NA,quotation,NA,Sir Hans Sloane,A0045,NA,NA,NA,FALSE,NA,NA,NA
152,922700800.00005,0922700800.00005.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,quotation,NA,John Milton,A0017,Paradise Lost,NA,NA,FALSE,NA,NA,NA
153,922700800.00005,0922700800.00005.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,moral_essay,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,922700800.00005,0922700800.00005.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,922700800.00006,0922700800.00006.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,slavery,NA,NA,NA,NA
156,922700800.00006,0922700800.00006.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,natural justice,NA,NA,NA,NA
157,922700800.00006,0922700800.00006.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,inalienable right to life and liberty,NA,NA,NA,NA
158,922700800.00006,0922700800.00006.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,slavery from war captivity,NA,NA,NA,NA
159,922700800.00006,0922700800.00006.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,slavery by self sale,NA,NA,NA,NA
160,922700800.00006,0922700800.00006.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,hereditary slavery,NA,NA,NA,NA
161,922700800.00006,0922700800.00006.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,necessity as justification for injustice,NA,NA,NA,NA
162,922700800.00006,0922700800.00006.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,profit motive in slave trade,NA,NA,NA,NA
163,922700800.00006,0922700800.00006.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,mercy justification for slave purchase,NA,NA,NA,NA
164,922700800.00006,0922700800.00006.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,transatlantic slave trade,NA,NA,NA,NA,NA
165,922700800.00006,0922700800.00006.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,John Hawkins English slave trading voyages,NA,NA,NA,NA,NA
166,922700800.00006,0922700800.00006.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,William Blackstone,A0046,NA,NA,NA,NA,NA,NA,NA
167,922700800.00006,0922700800.00006.txt,personal_ref,ai_annotation,12/21/2025,2,critiquing,NA,NA,NA,NA,Justinian,A0047,NA,NA,NA,NA,NA,NA,NA
168,922700800.00006,0922700800.00006.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,Sir John Hawkins,A0043,NA,NA,NA,NA,NA,NA,NA
169,922700800.00006,0922700800.00006.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,Christian captains and factors in slave trade,NA,NA,NA,NA,NA,NA,NA,NA
170,922700800.00006,0922700800.00006.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,slave holders in american plantations,NA,NA,NA,NA,NA,NA,NA,NA
171,922700800.00006,0922700800.00006.txt,personal_ref,ai_annotation,12/21/2025,2,critiquing,NA,NA,NA,NA,British statesman in House of Commons,NA,NA,NA,NA,NA,NA,NA,NA
172,922700800.00006,0922700800.00006.txt,historical_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,quotation,NA,William Blackstone,A0046,Commentaries on the Laws of England,,NA,FALSE,NA,NA,NA
173,922700800.00006,0922700800.00006.txt,historical_ref,ai_annotation,12/21/2025,2,critiquing,NA,NA,explicit_mention_author,NA,Justinian,A0047,Institutes of Justinian,,NA,FALSE,NA,NA,NA
174,922700800.00006,0922700800.00006.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,moral_essay,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,922700800.00006,0922700800.00006.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,922700800.00007,0922700800.00007.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,slavery,NA,NA,NA,NA
177,922700800.00007,0922700800.00007.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,necessity as justification for slavery and slave trade,NA,NA,NA,NA
178,922700800.00007,0922700800.00007.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,white labour in hot climates,NA,NA,NA,NA
179,922700800.00007,0922700800.00007.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,african intellectual equality with europeans,NA,NA,NA,NA
180,922700800.00007,0922700800.00007.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,national glory based on virtue not wealth,NA,NA,NA,NA
181,922700800.00007,0922700800.00007.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,honest poverty versus wealth from oppression,NA,NA,NA,NA
182,922700800.00007,0922700800.00007.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,plantation corporal punishment of slaves,NA,NA,NA,NA
183,922700800.00007,0922700800.00007.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,racist stereotypes of african stupidity,NA,NA,NA,NA
184,922700800.00007,0922700800.00007.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,national wealth and trade as sufficient glory,NA,NA,NA,NA
185,922700800.00007,0922700800.00007.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,transatlantic slave trade supplying british colonies,NA,NA,NA,NA,NA
186,922700800.00007,0922700800.00007.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,plantation slavery in british colonies,NA,NA,NA,NA,NA
187,922700800.00007,0922700800.00007.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,british slaveholders in colonies,NA,NA,NA,NA,NA,NA,NA,NA
188,922700800.00007,0922700800.00007.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,enslaved africans in british colonies,NA,NA,NA,NA,NA,NA,NA,NA
189,922700800.00007,0922700800.00007.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,inhabitants of Benin,NA,NA,NA,NA,NA,NA,NA,NA
190,922700800.00007,0922700800.00007.txt,personal_ref,ai_annotation,12/21/2025,2,neutral,NA,NA,NA,NA,natives of Lapland,NA,NA,NA,NA,NA,NA,NA,NA
191,922700800.00007,0922700800.00007.txt,personal_ref,ai_annotation,12/21/2025,2,neutral,NA,NA,NA,NA,Samoieds,NA,NA,NA,NA,NA,NA,NA,NA
192,922700800.00007,0922700800.00007.txt,personal_ref,ai_annotation,12/21/2025,2,endorsing,NA,NA,NA,NA,Angolans,NA,NA,NA,NA,NA,NA,NA,NA
193,922700800.00007,0922700800.00007.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,moral_essay,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,922700800.00007,0922700800.00007.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,922700800.00008,0922700800.00008.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,slavery,NA,NA,NA,NA
196,922700800.00008,0922700800.00008.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,moral corruption produced by slavery,NA,NA,NA,NA
197,922700800.00008,0922700800.00008.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,humane treatment and christian instruction of enslaved people,NA,NA,NA,NA
198,922700800.00008,0922700800.00008.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,african moral character,NA,NA,NA,NA
199,922700800.00008,0922700800.00008.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,slaveholder responsibility for slave vice,NA,NA,NA,NA
200,922700800.00008,0922700800.00008.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,divine judgment on slave traders,NA,NA,NA,NA
201,922700800.00008,0922700800.00008.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,transatlantic slave trade from guinea,NA,NA,NA,NA,NA
202,922700800.00008,0922700800.00008.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,plantation slavery in british colonies,NA,NA,NA,NA,NA
203,922700800.00008,0922700800.00008.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,Hugh Bryan,A0048,NA,NA,NA,NA,NA,NA,NA
204,922700800.00008,0922700800.00008.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,slave ship captains,NA,NA,NA,NA,NA,NA,NA,NA
205,922700800.00008,0922700800.00008.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,slave trade merchants,NA,NA,NA,NA,NA,NA,NA,NA
206,922700800.00008,0922700800.00008.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,planters in british colonies,NA,NA,NA,NA,NA,NA,NA,NA
207,922700800.00008,0922700800.00008.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,african inhabitants of guinea,NA,NA,NA,NA,NA,NA,NA,NA
208,922700800.00008,0922700800.00008.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,quotation,NA,Jesus Christ,A0049,Gospel of Matthew,NA,NA,FALSE,NA,NA,NA
209,922700800.00008,0922700800.00008.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,moral_essay,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,922700800.00008,0922700800.00008.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,922700800.00009,0922700800.00009.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,slavery,NA,NA,NA,NA
212,922700800.00009,0922700800.00009.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,complicity in slave trade,NA,NA,NA,NA
213,922700800.00009,0922700800.00009.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,salvation over profit,NA,NA,NA,NA
214,922700800.00009,0922700800.00009.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,natural right to freedom,NA,NA,NA,NA
215,922700800.00009,0922700800.00009.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,golden rule,NA,NA,NA,NA
216,922700800.00009,0922700800.00009.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,blood guilt for slavery,NA,NA,NA,NA
217,922700800.00009,0922700800.00009.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,universal human brotherhood,NA,NA,NA,NA
218,922700800.00009,0922700800.00009.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,transatlantic slave trade,NA,NA,NA,NA,NA
219,922700800.00009,0922700800.00009.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,slave-trade merchants,NA,NA,NA,NA,NA,NA,NA,NA
220,922700800.00009,0922700800.00009.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,slaveholders in American plantations,NA,NA,NA,NA,NA,NA,NA,NA
221,922700800.00009,0922700800.00009.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,African slave raiders and butchers,NA,NA,NA,NA,NA,NA,NA,NA
222,922700800.00009,0922700800.00009.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,English slave traders,NA,NA,NA,NA,NA,NA,NA,NA
223,922700800.00009,0922700800.00009.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,slave at Liverpool questioning his master,NA,NA,NA,NA,NA,NA,NA,NA
224,922700800.00009,0922700800.00009.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,Liverpool slave merchant who renounced buying slaves,NA,NA,NA,NA,NA,NA,NA,NA
225,922700800.00009,0922700800.00009.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,allusion,NA,Jesus Christ,A0049,Gospel of Matthew,NA,NA,FALSE,NA,NA,NA
226,922700800.00009,0922700800.00009.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,allusion,NA,NA,NA,Book of Psalms,NA,NA,FALSE,NA,NA,NA
227,922700800.00009,0922700800.00009.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,allusion,NA,NA,NA,Book of Genesis,NA,NA,FALSE,NA,NA,NA
228,922700800.00009,0922700800.00009.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,allusion,NA,Jesus Christ,A0049,Sermon on the Mount,NA,NA,FALSE,NA,NA,NA
229,922700800.00009,0922700800.00009.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,moral_essay,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,922700800.00009,0922700800.00009.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,922700800.00010,0922700800.00010.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,slavery,NA,NA,NA,NA
232,922700800.00010,0922700800.00010.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,natural right to liberty,NA,NA,NA,NA
233,922700800.00010,0922700800.00010.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,law of nature and natural rights,NA,NA,NA,NA
234,922700800.00010,0922700800.00010.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,golden rule,NA,NA,NA,NA
235,922700800.00010,0922700800.00010.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,universal divine fatherhood,NA,NA,NA,NA
236,922700800.00010,0922700800.00010.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,emancipation and spiritual freedom,NA,NA,NA,NA
237,922700800.00010,0922700800.00010.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,conversion of africans to christianity,NA,NA,NA,NA
238,922700800.00010,0922700800.00010.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,universal human brotherhood,NA,NA,NA,NA
239,922700800.00010,0922700800.00010.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,transatlantic slave trade and american slavery,NA,NA,NA,NA,NA
240,922700800.00010,0922700800.00010.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,God,NA,NA,NA,NA,NA,NA,NA,NA
241,922700800.00010,0922700800.00010.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,enslaved Africans in america,NA,NA,NA,NA,NA,NA,NA,NA
242,922700800.00010,0922700800.00010.txt,personal_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,slave traders and slaveholders,NA,NA,NA,NA,NA,NA,NA,NA
243,922700800.00010,0922700800.00010.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,allusion,NA,NA,NA,Bible,NA,NA,FALSE,NA,NA,NA
244,922700800.00010,0922700800.00010.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,moral_essay,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,922700800.00010,0922700800.00010.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,1198200200.00001,1198200200.00001.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,slavery,NA,NA,NA,NA
247,1198200200.00001,1198200200.00001.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,freedom,NA,NA,NA,NA
248,1198200200.00001,1198200200.00001.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,anti_slavery_activism,NA,NA,NA,NA
249,1198200200.00001,1198200200.00001.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,education_of_black_people,NA,NA,NA,NA
250,1198200200.00001,1198200200.00001.txt,thematic_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,NA,religious_opposition_to_slavery,NA,NA,NA,NA
251,1198200200.00001,1198200200.00001.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,introduction_of_slavery_in_european_colonies_in_the_western_world,NA,NA,NA,NA,NA
252,1198200200.00001,1198200200.00001.txt,historical_ref,ai_annotation,12/21/2025,2,endorsing,NA,NA,NA,NA,NA,NA,NA,Somerset_v_Stewart_1772_decision_on_slavery_in_England,NA,NA,NA,NA,NA
253,1198200200.00001,1198200200.00001.txt,historical_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,Las_Casas_remonstrance_to_Charles_V_against_Indian_slavery,NA,NA,NA,NA,NA
254,1198200200.00001,1198200200.00001.txt,historical_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,NA,NA,NA,Quaker_1754_corporate_testimony_against_slavery,NA,NA,NA,NA,NA
255,1198200200.00001,1198200200.00001.txt,historical_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,Atlantic_slave_trade,NA,NA,NA,NA,NA
256,1198200200.00001,1198200200.00001.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,William Charles Colyear Earl of Portmore,A0050,NA,NA,NA,NA,NA,NA,NA
257,1198200200.00001,1198200200.00001.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,Bartolomé de las Casas,A0051,NA,NA,NA,NA,NA,NA,NA
258,1198200200.00001,1198200200.00001.txt,personal_ref,ai_annotation,12/21/2025,2,ambivalent,NA,NA,NA,NA,Charles V,NA,NA,NA,NA,NA,NA,NA,NA
259,1198200200.00001,1198200200.00001.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,Morgan Godwyn,A0052,NA,NA,NA,NA,NA,NA,NA
260,1198200200.00001,1198200200.00001.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,John Woolman,A0053,NA,NA,NA,NA,NA,NA,NA
261,1198200200.00001,1198200200.00001.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,Anthony Benezet,A0054,NA,NA,NA,NA,NA,NA,NA
262,1198200200.00001,1198200200.00001.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,Society of Friends Quakers,NA,NA,NA,NA,NA,NA,NA,NA
263,1198200200.00001,1198200200.00001.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,James Ramsay,NA,NA,NA,NA,NA,NA,NA,NA
264,1198200200.00001,1198200200.00001.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,NA,NA,Captain J S Smith,NA,NA,NA,NA,NA,NA,NA,NA
265,1198200200.00001,1198200200.00001.txt,personal_ref,ai_annotation,12/21/2025,3,neutral,NA,NA,NA,NA,Legislature of Great Britain,NA,NA,NA,NA,NA,NA,NA,NA
266,1198200200.00001,1198200200.00001.txt,personal_ref,ai_annotation,12/21/2025,3,neutral,NA,NA,quotation,NA,Livy,A0055,NA,NA,NA,FALSE,NA,NA,NA
267,1198200200.00001,1198200200.00001.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,James Ramsay,NA,Essay on the Treatment and Conversion of African Slaves in the British Sugar Colonies,NA,NA,FALSE,NA,NA,NA
268,1198200200.00001,1198200200.00001.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,James Ramsay,NA,An Inquiry into the Effects of putting a Stop to the African Slave Trade and of granting Liberty to the Slaves in the British Sugar Colonies,NA,NA,FALSE,NA,NA,NA
269,1198200200.00001,1198200200.00001.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,James Ramsay,NA,A Reply to the Personal Invectives and Objections contained in two Answers published by certain anonymous Persons to an Essay on the Treatment and Conversion of African Slaves in the British Colonies,NA,NA,FALSE,NA,NA,NA
270,1198200200.00001,1198200200.00001.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,Captain J S Smith,NA,A Letter to the Rev Mr Hill on the State of the Negroe Slaves,NA,NA,FALSE,NA,NA,NA
271,1198200200.00001,1198200200.00001.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,NA,NA,Thoughts on the Slavery of the Negroes,NA,NA,FALSE,NA,NA,NA
272,1198200200.00001,1198200200.00001.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,People called Quakers,NA,The Case of our Fellow-Creatures the Oppressed Africans respectfully recommended to the serious Consideration of the Legislature of Great-Britain,NA,NA,FALSE,NA,NA,NA
273,1198200200.00001,1198200200.00001.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,NA,NA,A Serious Address to the Rulers of America on the Inconsistency of their Conduct respecting Slavery,NA,NA,FALSE,NA,NA,NA
274,1198200200.00001,1198200200.00001.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,Anthony Benezet,A0054,A Caution to Great Britain and her Colonies in a short Representation of the calamitous State of the enslaved Negroes in the British Dominions,NA,NA,FALSE,NA,NA,NA
275,1198200200.00001,1198200200.00001.txt,intertextual_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,explicit_mention_work,NA,Anthony Benezet,A0054,A Description of Guinea its Situation Produce and the general Disposition of its Inhabitants with an Inquiry into the Rise and Progress of the Slave Trade etc,NA,NA,FALSE,NA,NA,NA
276,1198200200.00001,1198200200.00001.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,paraphrase,NA,Bartolomé de las Casas,A0051,NA,NA,NA,FALSE,NA,NA,NA
277,1198200200.00001,1198200200.00001.txt,personal_ref,ai_annotation,12/21/2025,3,endorsing,NA,NA,quotation,NA,Society of Friends Quakers,NA,NA,NA,NA,FALSE,NA,NA,NA
278,1198200200.00001,1198200200.00001.txt,discursive_function,ai_annotation,12/21/2025,3,NA,NA,NA,NA,prefatory_prose,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,1198200200.00001,1198200200.00001.txt,voice,ai_annotation,12/21/2025,3,NA,narrator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,1198200200.00002,1198200200.00002.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,slavery,NA,NA,NA,NA
281,1198200200.00002,1198200200.00002.txt,thematic_ref,ai_annotation,12/21/2025,3,critiquing,NA,NA,NA,NA,NA,NA,NA,NA,african slave trade,NA,NA,NA,NA
